Opportunity Number;Supplies Subgroup;Supplies Group;Sales Stage Change Count;Total Days Identified Through Closing;Total Days Identified Through Qualified;Opportunity Amount USD;Client Size By Revenue;Client Size By Employee Count;Revenue From Client Past Two Years;Competitor Type;Deal Size Category;Lat;Lon;Country_Code;Country;ID;Probabilidad
8287212.0;Exterior Accessories;Car Accessories;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
8296395.0;Motorcycle Parts;Performance & Non-auto;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
8296462.0;Motorcycle Parts;Performance & Non-auto;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
8299680.0;Batteries & Accessories;Car Accessories;2;8;8;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.29994035
8302845.0;Tires & Wheels;Tires & Wheels;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
8306106.0;Towing & Hitches;Car Accessories;6;8;8;100000;1;1;0;Known;5;-16.130262;-63.808594;1;Bolivia;1;0.58791846
8321619.0;Interior Accessories;Car Accessories;3;10;10;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.3540517
8343662.0;Shelters & RV;Performance & Non-auto;3;16;16;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.28344306
8348019.0;Shelters & RV;Performance & Non-auto;4;18;18;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.3877522
8350926.0;Interior Accessories;Car Accessories;1;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.5850241
8354133.0;Interior Accessories;Car Accessories;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
8354135.0;Garage & Car Care;Car Accessories;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
8354253.0;Towing & Hitches;Car Accessories;2;29;29;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.20576213
8357463.0;Interior Accessories;Car Accessories;1;0;0;100000;1;1;0;None;5;-16.130262;-63.808594;1;Bolivia;1;0.5850241
8357467.0;Interior Accessories;Car Accessories;1;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.5850241
8357471.0;Interior Accessories;Car Accessories;1;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.5850241
8357477.0;Interior Accessories;Car Accessories;1;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.5850241
8357495.0;Interior Accessories;Car Accessories;1;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.5850241
8365255.0;Shelters & RV;Performance & Non-auto;2;13;13;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.22531474
8432072.0;Batteries & Accessories;Car Accessories;8;20;20;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.540788
8440599.0;Interior Accessories;Car Accessories;2;16;16;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.21236537
8443146.0;Performance Parts;Performance & Non-auto;2;19;19;100000;1;1;0;None;5;-16.130262;-63.808594;1;Bolivia;1;0.20576213
8454133.0;Towing & Hitches;Car Accessories;3;5;5;100000;1;1;0;None;5;-16.130262;-63.808594;1;Bolivia;1;0.47611275
8462950.0;Motorcycle Parts;Performance & Non-auto;3;7;7;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.49503583
8464952.0;Exterior Accessories;Car Accessories;2;5;5;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.30579436
8470731.0;Replacement Parts;Car Accessories;4;6;6;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.5726531
8491237.0;Performance Parts;Performance & Non-auto;5;22;22;100000;1;1;0;None;5;-16.130262;-63.808594;1;Bolivia;1;0.50313115
8508224.0;Interior Accessories;Car Accessories;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
8510282.0;Interior Accessories;Car Accessories;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
8510283.0;Interior Accessories;Car Accessories;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
8517280.0;Interior Accessories;Car Accessories;4;21;21;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.3474847
8525130.0;Exterior Accessories;Car Accessories;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
8527597.0;Shelters & RV;Performance & Non-auto;2;11;11;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.2860889
8529940.0;Batteries & Accessories;Car Accessories;5;27;27;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.39436933
9356459.0;Shelters & RV;Performance & Non-auto;2;9;9;100000;1;1;0;Known;5;-16.130262;-63.808594;1;Bolivia;1;0.28909832
8536117.0;Towing & Hitches;Car Accessories;2;20;20;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.20576213
8536899.0;Motorcycle Parts;Performance & Non-auto;2;11;11;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.2860889
8539228.0;Towing & Hitches;Car Accessories;3;5;1;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.53143185
9374857.0;Towing & Hitches;Car Accessories;3;3;3;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.52514994
9375192.0;Shelters & RV;Performance & Non-auto;2;4;4;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.3156383
9376011.0;Batteries & Accessories;Car Accessories;2;8;8;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.29994035
9381577.0;Shelters & RV;Performance & Non-auto;2;18;18;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.20576213
9386224.0;Exterior Accessories;Car Accessories;2;0;0;100000;1;1;4;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.48017257
9407278.0;Batteries & Accessories;Car Accessories;2;1;1;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
9410259.0;Replacement Parts;Car Accessories;2;0;0;100000;1;1;0;None;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
9416117.0;Motorcycle Parts;Performance & Non-auto;2;1;1;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
9426879.0;Shelters & RV;Performance & Non-auto;3;8;8;100000;1;1;3;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.5817385
9464288.0;Interior Accessories;Car Accessories;4;15;15;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.425329
9473658.0;Exterior Accessories;Car Accessories;3;12;12;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.32437795
9488710.0;Batteries & Accessories;Car Accessories;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
9488710.0;Batteries & Accessories;Car Accessories;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
9505557.0;Batteries & Accessories;Car Accessories;3;18;18;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.2477835
9505873.0;Interior Accessories;Car Accessories;5;6;2;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.5754213
9530371.0;Batteries & Accessories;Car Accessories;2;3;3;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.32759324
9531169.0;Interior Accessories;Car Accessories;2;10;10;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.2860889
9601146.0;Motorcycle Parts;Performance & Non-auto;2;1;1;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
9620721.0;Batteries & Accessories;Car Accessories;4;12;3;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.57909846
9628872.0;Motorcycle Parts;Performance & Non-auto;1;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.5850241
9630751.0;Garage & Car Care;Car Accessories;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
9631154.0;Batteries & Accessories;Car Accessories;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
9696542.0;Motorcycle Parts;Performance & Non-auto;3;11;11;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.3540517
9758906.0;Garage & Car Care;Car Accessories;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
9763954.0;Batteries & Accessories;Car Accessories;2;2;2;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
9805835.0;Towing & Hitches;Car Accessories;2;0;0;100000;1;1;0;Known;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
9824197.0;Motorcycle Parts;Performance & Non-auto;2;0;0;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
9836055.0;Replacement Parts;Car Accessories;2;6;6;100000;1;1;3;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.5682811
9844380.0;Towing & Hitches;Car Accessories;2;1;1;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.33317006
9855767.0;Batteries & Accessories;Car Accessories;3;9;9;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.3601808
9856100.0;Motorcycle Parts;Performance & Non-auto;2;7;7;100000;1;1;0;Unknown;5;-16.130262;-63.808594;1;Bolivia;1;0.306434
9862431.0;Shelters & RV;Performance & Non-auto;3;5;5;100000;1;1;0;Known;5;-16.130262;-63.808594;1;Bolivia;1;0.47611275
;Motorcycle Parts;Performance & Non-auto;11;50;30;100000;2;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.39829934
;Shelters & RV;Performance & Non-auto;2;0;0;100000;1;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.33317006
;Shelters & RV;Performance & Non-auto;3;9;9;100000;1;1;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.3601808
;Batteries & Accessories;Car Accessories;2;11;11;100000;1;1;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.2860889
10071603.0;Performance Parts;Performance & Non-auto;2;0;0;100000;1;1;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.33317006
5680807.0;Replacement Parts;Car Accessories;2;47;47;100000;5;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.19840756
5694028.0;Performance Parts;Performance & Non-auto;3;61;61;100000;4;4;0;Known;5;-7.536764;-57.304687;2;Brasil;2;0.2340473
5745445.0;Exterior Accessories;Car Accessories;2;54;54;100000;5;1;4;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.27100658
5764137.0;Garage & Car Care;Car Accessories;3;10;10;100000;2;1;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.3540517
5774101.0;Motorcycle Parts;Performance & Non-auto;3;20;20;100000;1;1;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.2477835
5789592.0;Replacement Parts;Car Accessories;3;48;48;100000;5;5;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.2340473
5806267.0;Car Electronics;Car Electronics;2;54;54;100000;1;3;0;Known;5;-7.536764;-57.304687;2;Brasil;2;0.19840756
5816052.0;Batteries & Accessories;Car Accessories;4;43;43;100000;2;1;0;Known;5;-7.536764;-57.304687;2;Brasil;2;0.29067418
5865737.0;Garage & Car Care;Car Accessories;4;41;41;100000;4;5;0;Known;5;-23.079732;-48.867188;2;Brasil;2;0.29067418
6076528.0;Shelters & RV;Performance & Non-auto;3;0;0;100000;5;2;0;Known;5;-11.005904;-47.109375;2;Brasil;2;0.53143185
6095139.0;Towing & Hitches;Car Accessories;2;97;97;100000;5;1;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.19840756
6098997.0;Motorcycle Parts;Performance & Non-auto;3;35;35;100000;1;4;0;Known;5;-7.536764;-57.304687;2;Brasil;2;0.2340473
6145093.0;Tires & Wheels;Tires & Wheels;3;29;29;100000;5;4;0;Known;5;-7.536764;-57.304687;2;Brasil;2;0.2477835
6176437.0;Shelters & RV;Performance & Non-auto;2;66;66;100000;1;1;0;Known;5;-7.536764;-57.304687;2;Brasil;2;0.19840756
6215173.0;Motorcycle Parts;Performance & Non-auto;4;30;30;100000;1;1;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.29908243
6246233.0;Shelters & RV;Performance & Non-auto;3;22;22;100000;1;5;4;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.5215008
6247072.0;Shelters & RV;Performance & Non-auto;2;0;0;100000;1;5;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.33317006
6252835.0;Batteries & Accessories;Car Accessories;3;23;23;100000;1;3;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.2477835
6267197.0;Motorcycle Parts;Performance & Non-auto;3;28;28;100000;1;4;0;Known;5;-11.005904;-47.109375;2;Brasil;2;0.2477835
6361144.0;Exterior Accessories;Car Accessories;3;20;20;100000;1;4;0;Known;5;-7.536764;-57.304687;2;Brasil;2;0.2477835
6386977.0;Shelters & RV;Performance & Non-auto;3;41;41;100000;1;1;0;Known;5;-11.005904;-47.109375;2;Brasil;2;0.2340473
6463197.0;Exterior Accessories;Car Accessories;3;14;14;100000;2;4;0;Known;5;-11.005904;-47.109375;2;Brasil;2;0.29359946
6519038.0;Shelters & RV;Performance & Non-auto;8;33;33;100000;1;1;0;Known;5;-23.079732;-48.867188;2;Brasil;2;0.38186115
6525942.0;Motorcycle Parts;Performance & Non-auto;5;20;10;100000;1;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.5926395
6550287.0;Garage & Car Care;Car Accessories;5;41;41;100000;1;1;0;Known;5;-23.079732;-48.867188;2;Brasil;2;0.32948074
6615559.0;Interior Accessories;Car Accessories;2;10;10;100000;4;4;0;Known;5;-23.079732;-48.867188;2;Brasil;2;0.2860889
6637439.0;Batteries & Accessories;Car Accessories;2;8;8;100000;4;2;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.29994035
6670097.0;Shelters & RV;Performance & Non-auto;2;18;18;100000;4;1;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.20576213
6673668.0;Exterior Accessories;Car Accessories;3;33;33;100000;1;4;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.2340473
6676748.0;Motorcycle Parts;Performance & Non-auto;5;45;45;100000;3;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.32948074
6682730.0;Motorcycle Parts;Performance & Non-auto;2;36;36;100000;1;1;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.19840756
6690626.0;Motorcycle Parts;Performance & Non-auto;3;30;30;100000;4;3;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.2477835
6691106.0;Replacement Parts;Car Accessories;2;27;27;100000;4;4;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.20576213
6693625.0;Motorcycle Parts;Performance & Non-auto;3;34;34;100000;1;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.2340473
6705692.0;Motorcycle Parts;Performance & Non-auto;3;40;40;100000;4;1;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.2340473
6710653.0;Replacement Parts;Car Accessories;2;19;19;100000;3;1;3;Known;5;-7.536764;-57.304687;2;Brasil;2;0.3124502
6711100.0;Exterior Accessories;Car Accessories;2;10;10;100000;1;1;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.2860889
6713620.0;Exterior Accessories;Car Accessories;2;0;0;100000;1;1;0;Known;5;-11.005904;-47.109375;2;Brasil;2;0.33317006
6722027.0;Exterior Accessories;Car Accessories;2;0;0;100000;5;5;3;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.54629606
6759315.0;Towing & Hitches;Car Accessories;3;25;25;100000;1;1;0;None;5;-7.536764;-57.304687;2;Brasil;2;0.2477835
6782465.0;Batteries & Accessories;Car Accessories;2;24;24;100000;5;3;0;Known;5;-7.536764;-57.304687;2;Brasil;2;0.20576213
6786390.0;Replacement Parts;Car Accessories;3;20;20;100000;1;4;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.2477835
6794289.0;Performance Parts;Performance & Non-auto;2;15;15;100000;2;1;0;Known;5;-23.079732;-48.867188;2;Brasil;2;0.21236537
6795787.0;Exterior Accessories;Car Accessories;2;3;3;100000;4;4;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.32759324
6801260.0;Batteries & Accessories;Car Accessories;3;29;29;100000;1;1;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.2477835
6810035.0;Batteries & Accessories;Car Accessories;2;23;23;100000;5;1;0;Known;5;-23.079732;-48.867188;2;Brasil;2;0.20576213
6821138.0;Towing & Hitches;Car Accessories;2;2;2;100000;5;4;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.33317006
6831530.0;Shelters & RV;Performance & Non-auto;2;1;1;100000;1;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.33317006
6851691.0;Garage & Car Care;Car Accessories;3;35;35;100000;4;3;3;Known;5;-7.536764;-57.304687;2;Brasil;2;0.42817608
6854786.0;Garage & Car Care;Car Accessories;2;48;48;100000;1;1;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.19840756
6862658.0;Tires & Wheels;Tires & Wheels;2;14;14;100000;1;3;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.22531474
6870998.0;Exterior Accessories;Car Accessories;3;5;5;100000;1;5;0;None;5;-7.536764;-57.304687;2;Brasil;2;0.47611275
6878706.0;Exterior Accessories;Car Accessories;2;25;25;100000;1;3;0;Known;5;-23.079732;-48.867188;2;Brasil;2;0.20576213
6879236.0;Shelters & RV;Performance & Non-auto;4;23;23;100000;1;4;0;Known;5;-7.536764;-57.304687;2;Brasil;2;0.3135458
6892104.0;Shelters & RV;Performance & Non-auto;3;24;24;100000;5;1;0;Known;5;-23.079732;-48.867188;2;Brasil;2;0.2477835
6896651.0;Exterior Accessories;Car Accessories;2;1;1;100000;5;5;3;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.54629606
6918753.0;Motorcycle Parts;Performance & Non-auto;2;29;29;100000;5;4;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.20576213
6931630.0;Batteries & Accessories;Car Accessories;3;25;25;100000;1;1;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.2477835
6932423.0;Exterior Accessories;Car Accessories;2;9;9;100000;5;4;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.28909832
6948911.0;Motorcycle Parts;Performance & Non-auto;3;6;6;100000;1;1;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.49503583
6961905.0;Interior Accessories;Car Accessories;2;63;63;100000;4;4;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.19840756
6965293.0;Motorcycle Parts;Performance & Non-auto;2;11;11;100000;5;1;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.2860889
6968860.0;Batteries & Accessories;Car Accessories;3;19;19;100000;1;1;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.2477835
6995597.0;Exterior Accessories;Car Accessories;2;6;6;100000;1;1;4;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.50244343
7007559.0;Interior Accessories;Car Accessories;2;5;5;100000;1;1;0;Known;5;-11.005904;-47.109375;2;Brasil;2;0.30579436
7028246.0;Motorcycle Parts;Performance & Non-auto;2;45;45;100000;1;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.19840756
7042028.0;Garage & Car Care;Car Accessories;3;20;20;100000;1;1;0;Known;5;-23.079732;-48.867188;2;Brasil;2;0.2477835
7058331.0;Motorcycle Parts;Performance & Non-auto;6;24;24;100000;1;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.399725
7081354.0;Replacement Parts;Car Accessories;3;45;45;100000;2;3;0;Known;5;-11.005904;-47.109375;2;Brasil;2;0.2340473
7088475.0;Garage & Car Care;Car Accessories;3;1;0;100000;1;5;0;None;5;-23.079732;-48.867188;2;Brasil;2;0.53143185
7119938.0;Motorcycle Parts;Performance & Non-auto;4;22;9;100000;1;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.54496133
7126074.0;Batteries & Accessories;Car Accessories;2;36;36;100000;1;1;0;Known;5;-11.005904;-47.109375;2;Brasil;2;0.19840756
7129777.0;Interior Accessories;Car Accessories;2;46;46;100000;1;5;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.19840756
7139488.0;Batteries & Accessories;Car Accessories;2;5;5;100000;5;3;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.30579436
7150863.0;Motorcycle Parts;Performance & Non-auto;6;17;17;100000;4;3;1;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.6430872
7151400.0;Batteries & Accessories;Car Accessories;4;17;17;100000;5;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.42225894
7188261.0;Performance Parts;Performance & Non-auto;2;25;25;100000;1;2;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.20576213
7188485.0;Motorcycle Parts;Performance & Non-auto;3;14;14;100000;1;5;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.29359946
7188721.0;Replacement Parts;Car Accessories;5;31;31;100000;5;5;2;Known;5;-7.536764;-57.304687;2;Brasil;2;0.6158862
7191199.0;Batteries & Accessories;Car Accessories;4;6;4;100000;1;3;2;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.71913785
7208406.0;Motorcycle Parts;Performance & Non-auto;3;10;10;100000;1;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.3540517
7219944.0;Motorcycle Parts;Performance & Non-auto;3;10;10;100000;1;1;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.3540517
7220209.0;Interior Accessories;Car Accessories;2;9;9;100000;1;1;0;None;5;-11.005904;-47.109375;2;Brasil;2;0.28909832
7231172.0;Exterior Accessories;Car Accessories;5;59;59;100000;1;4;0;Known;5;-7.536764;-57.304687;2;Brasil;2;0.32948074
7242606.0;Interior Accessories;Car Accessories;3;59;59;100000;5;3;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.2340473
7255114.0;Motorcycle Parts;Performance & Non-auto;2;11;11;100000;4;1;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.2860889
7292568.0;Shelters & RV;Performance & Non-auto;2;54;54;100000;3;4;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.19840756
7292760.0;Exterior Accessories;Car Accessories;2;9;9;100000;1;1;0;Known;5;-11.005904;-47.109375;2;Brasil;2;0.28909832
7374231.0;Replacement Parts;Car Accessories;3;43;43;100000;1;1;0;Known;5;-7.536764;-57.304687;2;Brasil;2;0.2340473
7381293.0;Towing & Hitches;Car Accessories;1;0;0;100000;1;5;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.6148612
7395141.0;Shelters & RV;Performance & Non-auto;3;4;4;100000;1;1;0;Known;5;-11.005904;-47.109375;2;Brasil;2;0.5114694
7412693.0;Towing & Hitches;Car Accessories;6;61;61;100000;1;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.3675248
7413233.0;Interior Accessories;Car Accessories;2;5;5;100000;1;1;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.30579436
7421402.0;Motorcycle Parts;Performance & Non-auto;2;13;13;100000;1;1;0;Known;5;-23.079732;-48.867188;2;Brasil;2;0.22531474
7437432.0;Exterior Accessories;Car Accessories;2;4;4;100000;1;5;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.3156383
7448357.0;Replacement Parts;Car Accessories;2;0;0;100000;5;5;0;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.33317006
7455121.0;Towing & Hitches;Car Accessories;4;8;8;100000;4;5;0;Known;5;-23.079732;-48.867188;2;Brasil;2;0.5860933
7485617.0;Interior Accessories;Car Accessories;3;16;16;100000;1;1;2;Unknown;5;-11.005904;-47.109375;2;Brasil;2;0.5612888
7583476.0;Garage & Car Care;Car Accessories;4;10;3;100000;1;1;1;Known;5;-23.079732;-48.867188;2;Brasil;2;0.71913785
7612657.0;Batteries & Accessories;Car Accessories;2;16;16;100000;1;1;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.21236537
7621546.0;Motorcycle Parts;Performance & Non-auto;3;6;6;100000;1;1;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.49503583
7633394.0;Motorcycle Parts;Performance & Non-auto;2;29;29;100000;1;1;0;Unknown;5;-7.536764;-57.304687;2;Brasil;2;0.20576213
7640619.0;Exterior Accessories;Car Accessories;4;25;25;100000;1;1;0;Known;5;-7.536764;-57.304687;2;Brasil;2;0.29908243
7674394.0;Garage & Car Care;Car Accessories;2;3;3;100000;1;1;0;Known;5;-23.079732;-48.867188;2;Brasil;2;0.32759324
7720996.0;Towing & Hitches;Car Accessories;2;20;20;100000;1;1;0;Unknown;5;-23.079732;-48.867188;2;Brasil;2;0.20576213
